Case ID,Activity,Timestamp,Object _type,Attributes
TC_00376,HoldQA,2024-03-06 08:09:00,Pallet,Diam:13mm
TC_00329,HoldQA,2024-02-18 05:03:00,Pallet,Len:409cm
TC_00449,HoldQA,2024-02-26 00:08:00,Pallet,Len:409cm
TC_00159,PackBox,2024-03-27 14:51:00,Tube,Diam:13mm
TC_00250,InspectVision,2024-02-26 03:20:00,Batch,Len:409cm
TC_00054,InspectVision,2024-03-03 08:28:00,Batch,Batch:6890
TC_00319,InspectVision,2024-02-08 13:08:00,Pallet,Batch:6890
TC_00018,ShipOrder,2024-02-14 04:30:00,Tube,Len:409cm
TC_00012,InspectVision,2024-03-03 03:02:00,Pallet,Len:409cm
TC_00405,ReworkWeld,2024-02-10 06:41:00,Tube,Len:409cm
TC_00007,HoldQA,2024-02-04 22:15:00,Pallet,Batch:6890
TC_00237,HoldQA,2024-03-12 16:02:00,Pallet,Diam:13mm
TC_00243,HoldQA,2024-03-14 03:41:00,Batch,Diam:13mm
TC_00142,PackBox,2024-02-27 18:23:00,Pallet,Diam:13mm
TC_00199,InspectVision,2024-03-27 09:49:00,Tube,Diam:13mm
TC_00149,CutTube,2024-02-27 21:53:00,Batch,Len:409cm
TC_00454,CoatSurface,2024-01-29 00:21:00,Batch,Batch:6890
TC_00265,WeldJoint,2024-03-03 01:58:00,Pallet,Diam:13mm
TC_00279,PackBox,2024-01-16 18:02:00,Tube,Batch:6890
TC_00308,ShipOrder,2024-02-03 23:03:00,Batch,Batch:6890
TC_00113,ShipOrder,2024-01-12 21:45:00,Tube,Batch:6890
TC_00065,ShipOrder,2024-02-16 06:41:00,Pallet,Len:409cm
TC_00349,HoldQA,2024-03-15 15:39:00,Pallet,Diam:13mm
TC_00085,CoatSurface,2024-02-29 07:07:00,Pallet,Batch:6890
TC_00052,WeldJoint,2024-01-14 11:54:00,Batch,Len:409cm
TC_00058,ReworkWeld,2024-01-28 07:26:00,Batch,Batch:6890
TC_00019,ReworkWeld,2024-03-28 08:08:00,Pallet,Diam:13mm
TC_00197,WeldJoint,2024-02-10 13:44:00,Pallet,Batch:6890
TC_00386,CoatSurface,2024-03-25 07:00:00,Pallet,Batch:6890
TC_00408,ShipOrder,2024-01-09 13:55:00,Tube,Batch:6890
TC_00164,WeldJoint,2024-03-26 06:06:00,Batch,Batch:6890
TC_00143,InspectVision,2024-01-31 21:31:00,Batch,Len:409cm
TC_00149,ReworkWeld,2024-01-30 08:26:00,Batch,Batch:6890
TC_00219,CutTube,2024-01-01 01:03:00,Batch,Len:409cm
TC_00472,WeldJoint,2024-02-18 20:05:00,Tube,Len:409cm
TC_00222,InspectVision,2024-01-02 15:22:00,Tube,Len:409cm
TC_00113,InspectVision,2024-01-09 03:23:00,Tube,Diam:13mm
TC_00189,WeldJoint,2024-01-21 19:53:00,Tube,Diam:13mm
TC_00006,CutTube,2024-03-26 12:18:00,Pallet,Diam:13mm
TC_00142,CoatSurface,2024-03-22 12:14:00,Pallet,Batch:6890
TC_00054,CoatSurface,2024-02-13 12:35:00,Batch,Batch:6890
TC_00161,PackBox,2024-01-24 17:49:00,Tube,Diam:13mm
TC_00368,CoatSurface,2024-03-02 07:41:00,Pallet,Len:409cm
TC_00478,CutTube,2024-03-21 17:18:00,Tube,Len:409cm
TC_00413,ShipOrder,2024-01-29 22:33:00,Pallet,Diam:13mm
TC_00336,PackBox,2024-01-19 15:27:00,Pallet,Batch:6890
TC_00005,CutTube,2024-01-06 01:16:00,Batch,Len:409cm
TC_00362,ShipOrder,2024-01-02 08:34:00,Batch,Batch:6890
TC_00449,InspectVision,2024-01-04 23:13:00,Tube,Len:409cm
TC_00222,InspectVision,2024-01-09 03:33:00,Batch,Diam:13mm
TC_00244,CutTube,2024-03-12 03:38:00,Batch,Diam:13mm
TC_00454,ShipOrder,2024-01-13 07:34:00,Tube,Diam:13mm
TC_00281,InspectVision,2024-02-03 18:11:00,Batch,Len:409cm
TC_00001,CutTube,2024-03-12 00:35:00,Pallet,Batch:6890
TC_00454,CoatSurface,2024-03-15 09:00:00,Pallet,Batch:6890
TC_00075,WeldJoint,2024-02-06 05:37:00,Batch,Batch:6890
TC_00159,ReworkWeld,2024-03-20 20:45:00,Pallet,Diam:13mm
TC_00121,WeldJoint,2024-03-07 04:00:00,Pallet,Len:409cm
TC_00045,PackBox,2024-03-06 21:54:00,Batch,Diam:13mm
TC_00297,ShipOrder,2024-02-23 05:08:00,Pallet,Diam:13mm
TC_00305,ReworkWeld,2024-01-20 03:23:00,Tube,Diam:13mm
TC_00188,CutTube,2024-03-08 04:10:00,Tube,Batch:6890
TC_00290,HoldQA,2024-02-01 08:09:00,Batch,Diam:13mm
TC_00269,WeldJoint,2024-01-11 04:55:00,Pallet,Batch:6890
TC_00060,PackBox,2024-01-28 10:23:00,Tube,Len:409cm
TC_00394,CutTube,2024-02-01 23:13:00,Pallet,Len:409cm
TC_00050,CoatSurface,2024-03-02 10:08:00,Pallet,Len:409cm
TC_00026,ReworkWeld,2024-03-11 05:01:00,Batch,Batch:6890
TC_00385,WeldJoint,2024-02-07 21:53:00,Batch,Len:409cm
TC_00320,ShipOrder,2024-01-10 08:33:00,Batch,Diam:13mm
TC_00256,CoatSurface,2024-01-19 12:00:00,Pallet,Diam:13mm
TC_00029,InspectVision,2024-03-09 03:59:00,Tube,Len:409cm
TC_00209,ReworkWeld,2024-01-01 05:58:00,Tube,Len:409cm
TC_00090,ShipOrder,2024-01-26 00:44:00,Batch,Diam:13mm
TC_00347,PackBox,2024-01-01 00:01:00,Tube,Diam:13mm
TC_00023,ShipOrder,2024-02-08 12:14:00,Pallet,Diam:13mm
TC_00359,PackBox,2024-02-29 16:06:00,Pallet,Batch:6890
TC_00373,ShipOrder,2024-02-10 05:31:00,Pallet,Batch:6890
TC_00370,PackBox,2024-01-07 15:52:00,Batch,Diam:13mm
TC_00052,InspectVision,2024-02-11 18:30:00,Batch,Batch:6890
TC_00382,CoatSurface,2024-01-31 02:58:00,Pallet,Diam:13mm
TC_00442,ReworkWeld,2024-03-02 10:14:00,Tube,Len:409cm
TC_00411,CutTube,2024-01-16 22:36:00,Batch,Len:409cm
TC_00355,CoatSurface,2024-03-30 16:46:00,Tube,Len:409cm
TC_00002,WeldJoint,2024-01-22 04:41:00,Pallet,Len:409cm
TC_00102,InspectVision,2024-02-20 15:19:00,Pallet,Batch:6890
TC_00024,ReworkWeld,2024-02-05 00:07:00,Pallet,Diam:13mm
TC_00314,HoldQA,2024-01-04 12:31:00,Pallet,Diam:13mm
TC_00492,ShipOrder,2024-03-22 21:56:00,Pallet,Diam:13mm
TC_00208,ShipOrder,2024-01-16 17:45:00,Tube,Diam:13mm
TC_00445,WeldJoint,2024-02-06 23:13:00,Batch,Len:409cm
TC_00389,HoldQA,2024-02-21 13:28:00,Pallet,Diam:13mm
TC_00484,CutTube,2024-01-06 23:36:00,Tube,Diam:13mm
TC_00419,InspectVision,2024-03-12 04:20:00,Batch,Diam:13mm
TC_00237,WeldJoint,2024-01-27 05:34:00,Batch,Batch:6890
TC_00294,WeldJoint,2024-03-05 13:44:00,Pallet,Diam:13mm
TC_00426,ReworkWeld,2024-02-24 07:59:00,Tube,Len:409cm
TC_00220,WeldJoint,2024-01-28 12:48:00,Tube,Diam:13mm
TC_00373,WeldJoint,2024-02-12 05:19:00,Batch,Diam:13mm
TC_00416,HoldQA,2024-02-27 10:58:00,Pallet,Diam:13mm
TC_00423,ReworkWeld,2024-02-09 10:29:00,Pallet,Batch:6890
TC_00302,WeldJoint,2024-01-30 17:46:00,Tube,Diam:13mm
TC_00446,WeldJoint,2024-03-21 06:06:00,Tube,Len:409cm
TC_00265,WeldJoint,2024-01-17 13:26:00,Tube,Diam:13mm
TC_00378,PackBox,2024-03-17 03:20:00,Pallet,Len:409cm
TC_00409,CutTube,2024-02-08 16:08:00,Batch,Len:409cm
TC_00370,ReworkWeld,2024-02-08 03:52:00,Tube,Len:409cm
TC_00435,HoldQA,2024-03-14 09:34:00,Tube,Diam:13mm
TC_00287,CoatSurface,2024-02-24 23:40:00,Pallet,Len:409cm
TC_00178,ReworkWeld,2024-02-09 12:35:00,Batch,Diam:13mm
TC_00254,CoatSurface,2024-01-12 01:42:00,Tube,Batch:6890
TC_00091,WeldJoint,2024-01-06 04:18:00,Tube,Len:409cm
TC_00245,PackBox,2024-02-21 12:28:00,Batch,Batch:6890
TC_00125,ShipOrder,2024-01-08 03:57:00,Pallet,Len:409cm
TC_00174,WeldJoint,2024-02-15 19:15:00,Batch,Batch:6890
TC_00090,CoatSurface,2024-03-22 00:24:00,Pallet,Batch:6890
TC_00263,ReworkWeld,2024-01-21 03:45:00,Pallet,Len:409cm
TC_00175,WeldJoint,2024-02-16 22:43:00,Tube,Batch:6890
TC_00118,CoatSurface,2024-01-18 09:11:00,Batch,Len:409cm
TC_00094,HoldQA,2024-03-09 08:17:00,Batch,Diam:13mm
TC_00423,ShipOrder,2024-02-20 00:07:00,Batch,Diam:13mm
TC_00237,WeldJoint,2024-02-28 14:51:00,Pallet,Len:409cm
TC_00303,ShipOrder,2024-03-24 15:49:00,Tube,Diam:13mm
TC_00135,ShipOrder,2024-02-10 07:28:00,Pallet,Len:409cm
TC_00488,ReworkWeld,2024-01-02 15:15:00,Pallet,Batch:6890
TC_00022,CoatSurface,2024-03-28 08:25:00,Pallet,Len:409cm
TC_00273,CutTube,2024-02-20 19:38:00,Batch,Len:409cm
TC_00154,ReworkWeld,2024-02-10 09:08:00,Tube,Len:409cm
TC_00247,InspectVision,2024-02-20 09:58:00,Pallet,Batch:6890
TC_00116,CoatSurface,2024-02-18 22:23:00,Pallet,Batch:6890
TC_00243,InspectVision,2024-02-29 08:07:00,Tube,Batch:6890
TC_00449,ShipOrder,2024-02-09 00:40:00,Pallet,Len:409cm
TC_00271,ReworkWeld,2024-01-18 09:28:00,Pallet,Batch:6890
TC_00265,CutTube,2024-03-09 21:58:00,Tube,Batch:6890
TC_00397,InspectVision,2024-02-09 03:45:00,Tube,Len:409cm
TC_00029,HoldQA,2024-02-27 14:40:00,Tube,Batch:6890
TC_00010,PackBox,2024-01-11 00:33:00,Tube,Diam:13mm
TC_00148,ShipOrder,2024-03-21 04:10:00,Pallet,Batch:6890
TC_00283,InspectVision,2024-01-23 22:54:00,Pallet,Len:409cm
TC_00283,CutTube,2024-02-11 05:14:00,Pallet,Len:409cm
TC_00308,ReworkWeld,2024-01-02 23:04:00,Pallet,Batch:6890
TC_00210,ReworkWeld,2024-01-06 23:42:00,Tube,Diam:13mm
TC_00318,ReworkWeld,2024-02-24 03:13:00,Pallet,Diam:13mm
TC_00468,WeldJoint,2024-02-17 08:53:00,Pallet,Batch:6890
TC_00467,PackBox,2024-02-21 20:46:00,Batch,Len:409cm
TC_00338,ShipOrder,2024-02-23 07:26:00,Batch,Diam:13mm
TC_00028,CoatSurface,2024-02-05 16:26:00,Batch,Batch:6890
TC_00351,ReworkWeld,2024-02-22 00:43:00,Pallet,Batch:6890
TC_00077,ShipOrder,2024-02-15 12:52:00,Pallet,Len:409cm
TC_00008,WeldJoint,2024-01-12 15:45:00,Tube,Diam:13mm
TC_00392,CoatSurface,2024-03-01 11:12:00,Pallet,Len:409cm
TC_00240,InspectVision,2024-03-08 21:43:00,Batch,Batch:6890
TC_00012,WeldJoint,2024-01-12 16:41:00,Pallet,Len:409cm
TC_00159,InspectVision,2024-02-24 14:42:00,Pallet,Batch:6890
TC_00236,ShipOrder,2024-01-08 12:29:00,Pallet,Diam:13mm
TC_00172,ShipOrder,2024-03-28 06:37:00,Tube,Len:409cm
TC_00094,CutTube,2024-02-08 03:25:00,Batch,Diam:13mm
TC_00487,PackBox,2024-02-09 10:44:00,Batch,Len:409cm
TC_00056,PackBox,2024-03-11 15:02:00,Batch,Len:409cm
TC_00456,PackBox,2024-01-27 19:18:00,Tube,Batch:6890
TC_00314,ShipOrder,2024-01-26 10:57:00,Tube,Len:409cm
TC_00379,InspectVision,2024-02-17 10:24:00,Pallet,Diam:13mm
TC_00116,WeldJoint,2024-03-23 03:46:00,Batch,Batch:6890
TC_00474,CoatSurface,2024-01-05 22:38:00,Tube,Len:409cm
TC_00191,CutTube,2024-03-30 00:58:00,Tube,Len:409cm
TC_00474,PackBox,2024-03-03 12:00:00,Tube,Batch:6890
TC_00424,HoldQA,2024-01-08 13:01:00,Tube,Diam:13mm
TC_00459,InspectVision,2024-02-17 20:02:00,Batch,Batch:6890
TC_00448,InspectVision,2024-03-12 02:34:00,Tube,Diam:13mm
TC_00054,InspectVision,2024-02-20 10:39:00,Pallet,Batch:6890
TC_00264,CoatSurface,2024-01-16 16:54:00,Pallet,Len:409cm
TC_00383,ShipOrder,2024-03-24 19:59:00,Pallet,Batch:6890
TC_00331,WeldJoint,2024-01-02 10:58:00,Batch,Batch:6890
TC_00374,InspectVision,2024-02-15 06:55:00,Pallet,Diam:13mm
TC_00192,HoldQA,2024-01-18 23:10:00,Tube,Len:409cm
TC_00345,InspectVision,2024-03-12 07:23:00,Tube,Len:409cm
TC_00287,CutTube,2024-03-10 01:28:00,Pallet,Batch:6890
TC_00138,CoatSurface,2024-03-21 20:54:00,Tube,Len:409cm
TC_00242,CoatSurface,2024-02-09 00:58:00,Pallet,Diam:13mm
TC_00446,HoldQA,2024-01-17 03:29:00,Pallet,Diam:13mm
TC_00026,CoatSurface,2024-03-12 14:48:00,Pallet,Len:409cm
TC_00406,InspectVision,2024-03-20 02:37:00,Batch,Diam:13mm
TC_00065,InspectVision,2024-01-07 05:55:00,Tube,Batch:6890
TC_00121,ShipOrder,2024-03-28 23:27:00,Tube,Batch:6890
TC_00226,InspectVision,2024-03-26 12:11:00,Batch,Len:409cm
TC_00407,HoldQA,2024-03-11 08:00:00,Pallet,Diam:13mm
TC_00173,WeldJoint,2024-03-03 15:22:00,Pallet,Len:409cm
TC_00300,ReworkWeld,2024-01-17 07:57:00,Batch,Batch:6890
TC_00027,HoldQA,2024-01-16 09:26:00,Pallet,Len:409cm
TC_00424,ReworkWeld,2024-02-16 10:13:00,Pallet,Len:409cm
TC_00292,HoldQA,2024-01-08 15:04:00,Batch,Diam:13mm
TC_00268,ReworkWeld,2024-01-04 11:16:00,Batch,Len:409cm
TC_00392,WeldJoint,2024-01-15 15:37:00,Tube,Len:409cm
TC_00244,HoldQA,2024-02-11 22:16:00,Tube,Batch:6890
TC_00031,InspectVision,2024-02-28 19:29:00,Tube,Len:409cm
TC_00227,HoldQA,2024-01-26 20:53:00,Pallet,Len:409cm
TC_00375,WeldJoint,2024-01-02 17:22:00,Pallet,Len:409cm
TC_00155,HoldQA,2024-01-30 09:13:00,Batch,Batch:6890
TC_00482,HoldQA,2024-02-28 17:22:00,Tube,Diam:13mm
TC_00347,PackBox,2024-01-12 23:30:00,Pallet,Batch:6890
TC_00033,ReworkWeld,2024-02-01 00:26:00,Batch,Batch:6890
TC_00124,WeldJoint,2024-03-27 17:56:00,Batch,Diam:13mm
TC_00345,WeldJoint,2024-03-10 19:10:00,Tube,Len:409cm
TC_00202,HoldQA,2024-02-16 21:58:00,Pallet,Diam:13mm
TC_00237,ReworkWeld,2024-01-15 10:11:00,Pallet,Batch:6890
TC_00339,WeldJoint,2024-03-14 14:57:00,Pallet,Diam:13mm
TC_00294,CutTube,2024-02-05 11:14:00,Tube,Len:409cm
TC_00275,PackBox,2024-03-01 22:39:00,Pallet,Diam:13mm
TC_00108,WeldJoint,2024-03-24 12:49:00,Tube,Diam:13mm
TC_00081,ReworkWeld,2024-02-22 03:59:00,Pallet,Diam:13mm
TC_00198,PackBox,2024-01-07 13:49:00,Pallet,Batch:6890
TC_00072,ReworkWeld,2024-02-10 09:23:00,Batch,Batch:6890
TC_00260,WeldJoint,2024-03-13 20:27:00,Pallet,Diam:13mm
TC_00339,ShipOrder,2024-01-25 18:45:00,Batch,Batch:6890
TC_00088,ShipOrder,2024-03-15 19:54:00,Pallet,Diam:13mm
TC_00134,HoldQA,2024-02-11 15:35:00,Batch,Len:409cm
TC_00258,PackBox,2024-02-08 02:20:00,Batch,Len:409cm
TC_00329,ReworkWeld,2024-02-19 23:04:00,Pallet,Len:409cm
TC_00387,CoatSurface,2024-02-07 21:32:00,Tube,Diam:13mm
TC_00370,CutTube,2024-01-21 03:47:00,Pallet,Batch:6890
TC_00208,CoatSurface,2024-02-15 19:55:00,Pallet,Len:409cm
TC_00087,CoatSurface,2024-01-23 22:02:00,Pallet,Diam:13mm
TC_00305,WeldJoint,2024-03-28 11:38:00,Batch,Diam:13mm
TC_00480,PackBox,2024-02-24 14:19:00,Tube,Diam:13mm
TC_00404,CoatSurface,2024-02-25 11:13:00,Pallet,Len:409cm
TC_00191,ReworkWeld,2024-01-06 22:36:00,Batch,Batch:6890
TC_00114,InspectVision,2024-02-12 12:36:00,Tube,Diam:13mm
TC_00126,HoldQA,2024-01-20 23:08:00,Pallet,Len:409cm
TC_00381,InspectVision,2024-03-19 16:54:00,Batch,Batch:6890
TC_00416,CoatSurface,2024-03-01 00:34:00,Tube,Len:409cm
TC_00187,HoldQA,2024-03-25 01:37:00,Pallet,Batch:6890
TC_00488,ReworkWeld,2024-02-23 10:39:00,Tube,Batch:6890
TC_00098,WeldJoint,2024-03-20 04:18:00,Tube,Diam:13mm
TC_00256,PackBox,2024-01-05 02:27:00,Batch,Diam:13mm
TC_00152,WeldJoint,2024-03-01 23:08:00,Batch,Batch:6890
TC_00005,ReworkWeld,2024-03-22 21:00:00,Batch,Batch:6890
TC_00221,PackBox,2024-03-22 16:33:00,Batch,Len:409cm
TC_00494,CoatSurface,2024-01-16 14:04:00,Pallet,Batch:6890
TC_00119,ShipOrder,2024-01-06 17:40:00,Tube,Batch:6890
TC_00309,PackBox,2024-02-25 21:15:00,Tube,Batch:6890
TC_00150,ReworkWeld,2024-03-30 02:15:00,Tube,Len:409cm
TC_00022,ShipOrder,2024-02-09 16:36:00,Tube,Batch:6890
TC_00485,CutTube,2024-03-21 08:24:00,Pallet,Len:409cm
TC_00451,InspectVision,2024-03-05 19:21:00,Pallet,Len:409cm
TC_00417,HoldQA,2024-03-11 18:01:00,Batch,Batch:6890
TC_00278,ShipOrder,2024-01-17 23:50:00,Tube,Batch:6890
TC_00249,PackBox,2024-03-14 11:14:00,Tube,Diam:13mm
TC_00005,WeldJoint,2024-02-16 02:05:00,Pallet,Diam:13mm
TC_00223,WeldJoint,2024-03-14 11:47:00,Batch,Diam:13mm
TC_00305,InspectVision,2024-03-18 20:42:00,Tube,Batch:6890
TC_00349,WeldJoint,2024-03-09 08:09:00,Pallet,Len:409cm
TC_00081,CoatSurface,2024-02-24 18:36:00,Tube,Len:409cm
TC_00351,PackBox,2024-03-30 07:24:00,Tube,Batch:6890
TC_00213,WeldJoint,2024-03-26 14:31:00,Batch,Len:409cm
TC_00148,HoldQA,2024-01-03 17:10:00,Tube,Diam:13mm
TC_00327,CutTube,2024-03-12 17:52:00,Tube,Batch:6890
TC_00398,HoldQA,2024-01-27 08:31:00,Tube,Batch:6890
TC_00225,HoldQA,2024-01-17 22:22:00,Batch,Diam:13mm
TC_00243,CutTube,2024-03-08 12:16:00,Batch,Diam:13mm
TC_00250,CoatSurface,2024-03-01 15:04:00,Batch,Len:409cm
TC_00416,PackBox,2024-03-14 06:42:00,Pallet,Batch:6890
TC_00478,ShipOrder,2024-02-20 13:24:00,Batch,Diam:13mm
TC_00414,ShipOrder,2024-03-19 14:17:00,Pallet,Len:409cm
TC_00148,HoldQA,2024-03-07 00:36:00,Pallet,Len:409cm
TC_00256,CutTube,2024-01-07 05:39:00,Pallet,Diam:13mm
TC_00042,ReworkWeld,2024-02-25 20:20:00,Tube,Len:409cm
TC_00235,CutTube,2024-02-24 10:28:00,Batch,Batch:6890
TC_00058,ReworkWeld,2024-01-01 13:52:00,Pallet,Batch:6890
TC_00204,InspectVision,2024-01-13 19:15:00,Batch,Batch:6890
TC_00363,WeldJoint,2024-01-02 00:03:00,Batch,Len:409cm
TC_00491,ReworkWeld,2024-02-19 12:40:00,Batch,Len:409cm
TC_00226,ShipOrder,2024-01-18 14:09:00,Pallet,Batch:6890
TC_00218,CoatSurface,2024-02-14 18:37:00,Pallet,Diam:13mm
TC_00171,PackBox,2024-03-03 09:46:00,Tube,Diam:13mm
TC_00254,ShipOrder,2024-03-09 23:45:00,Tube,Diam:13mm
TC_00194,PackBox,2024-01-01 07:42:00,Tube,Len:409cm
TC_00140,ShipOrder,2024-01-04 02:58:00,Pallet,Diam:13mm
TC_00221,HoldQA,2024-02-29 15:21:00,Pallet,Diam:13mm
TC_00360,CutTube,2024-02-25 01:36:00,Tube,Batch:6890
TC_00063,HoldQA,2024-02-13 06:26:00,Batch,Len:409cm
TC_00018,InspectVision,2024-03-04 20:17:00,Pallet,Batch:6890
TC_00268,InspectVision,2024-02-12 23:33:00,Batch,Len:409cm
TC_00181,ReworkWeld,2024-02-05 03:24:00,Tube,Batch:6890
TC_00333,CoatSurface,2024-02-26 16:47:00,Pallet,Batch:6890
TC_00395,PackBox,2024-01-03 11:43:00,Batch,Batch:6890
TC_00423,ReworkWeld,2024-03-29 18:51:00,Batch,Diam:13mm
TC_00249,InspectVision,2024-03-16 04:44:00,Pallet,Len:409cm
TC_00195,WeldJoint,2024-01-04 21:14:00,Tube,Diam:13mm
TC_00133,HoldQA,2024-03-02 07:05:00,Batch,Diam:13mm
TC_00421,ShipOrder,2024-02-16 07:59:00,Batch,Len:409cm
TC_00420,ShipOrder,2024-02-13 15:35:00,Pallet,Batch:6890
TC_00164,HoldQA,2024-02-24 14:40:00,Tube,Batch:6890
TC_00344,CoatSurface,2024-01-20 07:35:00,Pallet,Batch:6890
TC_00023,ShipOrder,2024-01-11 07:34:00,Tube,Len:409cm
TC_00125,PackBox,2024-02-08 15:53:00,Batch,Batch:6890
TC_00078,ReworkWeld,2024-01-21 00:18:00,Tube,Len:409cm
TC_00152,WeldJoint,2024-02-08 01:21:00,Pallet,Len:409cm
TC_00364,WeldJoint,2024-01-07 19:47:00,Batch,Batch:6890
TC_00443,CutTube,2024-02-12 21:20:00,Batch,Batch:6890
TC_00103,CoatSurface,2024-03-17 11:35:00,Batch,Batch:6890
TC_00311,PackBox,2024-01-24 08:13:00,Pallet,Diam:13mm
TC_00466,HoldQA,2024-02-16 00:35:00,Pallet,Batch:6890
TC_00369,CutTube,2024-01-13 08:13:00,Tube,Diam:13mm
TC_00418,WeldJoint,2024-01-01 13:41:00,Pallet,Diam:13mm
TC_00409,HoldQA,2024-02-17 01:50:00,Pallet,Batch:6890
TC_00073,WeldJoint,2024-02-03 07:04:00,Batch,Batch:6890
TC_00092,WeldJoint,2024-01-28 13:53:00,Tube,Batch:6890
TC_00198,ReworkWeld,2024-01-06 00:42:00,Tube,Batch:6890
TC_00125,CutTube,2024-02-23 12:08:00,Tube,Diam:13mm
TC_00204,PackBox,2024-02-17 11:05:00,Batch,Diam:13mm
TC_00146,InspectVision,2024-01-27 09:08:00,Batch,Diam:13mm
TC_00316,HoldQA,2024-02-29 11:13:00,Batch,Len:409cm
TC_00293,ShipOrder,2024-01-28 03:24:00,Tube,Batch:6890
TC_00331,CutTube,2024-02-26 09:21:00,Tube,Len:409cm
TC_00373,CutTube,2024-03-06 09:36:00,Tube,Diam:13mm
TC_00353,InspectVision,2024-03-28 22:23:00,Pallet,Batch:6890
TC_00053,WeldJoint,2024-01-17 11:35:00,Batch,Len:409cm
TC_00373,InspectVision,2024-01-18 23:28:00,Batch,Len:409cm
TC_00346,InspectVision,2024-02-17 08:59:00,Pallet,Len:409cm
TC_00467,CoatSurface,2024-01-05 00:51:00,Pallet,Len:409cm
TC_00022,WeldJoint,2024-01-29 03:50:00,Tube,Batch:6890
TC_00306,InspectVision,2024-01-08 14:51:00,Tube,Batch:6890
TC_00173,CutTube,2024-03-05 00:49:00,Pallet,Diam:13mm
TC_00473,ShipOrder,2024-01-23 16:24:00,Pallet,Len:409cm
TC_00318,WeldJoint,2024-01-22 23:32:00,Pallet,Batch:6890
TC_00006,WeldJoint,2024-02-24 16:16:00,Pallet,Batch:6890
TC_00354,CoatSurface,2024-01-05 22:11:00,Pallet,Batch:6890
TC_00222,PackBox,2024-01-22 03:42:00,Batch,Diam:13mm
TC_00211,WeldJoint,2024-02-24 14:19:00,Tube,Batch:6890
TC_00259,HoldQA,2024-01-20 21:43:00,Tube,Diam:13mm
TC_00316,CutTube,2024-03-02 18:30:00,Pallet,Batch:6890
TC_00068,CoatSurface,2024-02-18 00:19:00,Batch,Len:409cm
TC_00382,ReworkWeld,2024-01-28 00:01:00,Tube,Diam:13mm
TC_00201,PackBox,2024-03-05 05:17:00,Tube,Diam:13mm
TC_00017,CutTube,2024-01-05 15:24:00,Tube,Batch:6890
TC_00388,HoldQA,2024-02-19 01:24:00,Batch,Batch:6890
TC_00074,ShipOrder,2024-03-14 15:03:00,Batch,Diam:13mm
TC_00311,HoldQA,2024-01-22 05:38:00,Batch,Diam:13mm
TC_00117,ReworkWeld,2024-02-14 15:22:00,Tube,Len:409cm
TC_00061,ReworkWeld,2024-03-25 20:35:00,Tube,Diam:13mm
TC_00429,HoldQA,2024-03-10 01:26:00,Pallet,Batch:6890
TC_00187,HoldQA,2024-03-20 19:05:00,Tube,Diam:13mm
TC_00261,ReworkWeld,2024-03-17 11:49:00,Tube,Len:409cm
TC_00384,CutTube,2024-03-06 01:32:00,Tube,Diam:13mm
TC_00121,ShipOrder,2024-03-19 07:20:00,Tube,Len:409cm
TC_00101,ShipOrder,2024-03-11 06:17:00,Pallet,Len:409cm
TC_00150,InspectVision,2024-03-09 12:11:00,Batch,Diam:13mm
TC_00474,CutTube,2024-03-24 12:51:00,Tube,Len:409cm
TC_00157,ShipOrder,2024-02-06 06:27:00,Batch,Len:409cm
TC_00486,WeldJoint,2024-01-20 18:35:00,Tube,Batch:6890
TC_00339,PackBox,2024-01-03 03:06:00,Pallet,Batch:6890
TC_00473,HoldQA,2024-01-24 16:27:00,Pallet,Len:409cm
TC_00298,InspectVision,2024-02-29 03:09:00,Pallet,Len:409cm
TC_00461,HoldQA,2024-01-11 16:46:00,Pallet,Batch:6890
TC_00214,PackBox,2024-02-25 12:53:00,Pallet,Batch:6890
TC_00052,CutTube,2024-01-23 04:25:00,Batch,Batch:6890
TC_00327,WeldJoint,2024-03-05 13:09:00,Batch,Len:409cm
TC_00386,InspectVision,2024-02-25 16:19:00,Tube,Len:409cm
TC_00279,PackBox,2024-03-23 17:41:00,Tube,Batch:6890
TC_00409,InspectVision,2024-01-13 14:34:00,Tube,Len:409cm
TC_00395,PackBox,2024-03-06 05:57:00,Tube,Len:409cm
TC_00437,CoatSurface,2024-03-21 21:35:00,Tube,Batch:6890
TC_00393,ShipOrder,2024-02-25 13:43:00,Pallet,Len:409cm
TC_00083,HoldQA,2024-01-10 05:57:00,Batch,Diam:13mm
TC_00465,HoldQA,2024-02-12 16:43:00,Batch,Len:409cm
TC_00213,HoldQA,2024-01-26 20:08:00,Pallet,Len:409cm
TC_00481,PackBox,2024-03-14 16:49:00,Batch,Len:409cm
TC_00129,WeldJoint,2024-01-04 09:24:00,Batch,Batch:6890
TC_00470,ShipOrder,2024-02-02 17:16:00,Batch,Batch:6890
TC_00002,HoldQA,2024-03-19 08:09:00,Pallet,Diam:13mm
TC_00474,PackBox,2024-02-19 22:55:00,Tube,Len:409cm
TC_00182,HoldQA,2024-01-31 13:46:00,Tube,Batch:6890
TC_00094,HoldQA,2024-03-27 16:28:00,Tube,Batch:6890
TC_00399,PackBox,2024-03-03 17:29:00,Tube,Len:409cm
TC_00257,PackBox,2024-03-25 23:31:00,Pallet,Len:409cm
TC_00202,CoatSurface,2024-01-02 19:33:00,Batch,Diam:13mm
